paperId,referenceId
0006842430b1613571fd43d9fda57e0e84ad1c44,16c229911ca93fb98cf4f977757a3ff83fb6e711
0006842430b1613571fd43d9fda57e0e84ad1c44,bed444ccab5639aefd3527c7aa05e93de59cdc01
0006842430b1613571fd43d9fda57e0e84ad1c44,cb0b6d0c6158a7742e1eb8070ff3c079f10ebcb3
0006842430b1613571fd43d9fda57e0e84ad1c44,a3fe5434a563feadc0a214ccc9888f665c71b28d
0006842430b1613571fd43d9fda57e0e84ad1c44,d6c302f8431773aafb6722e928599c77e2e73f83
0006842430b1613571fd43d9fda57e0e84ad1c44,bbb5b60cf6c6d080a6ec1151dd561aa256dd31c8
0006842430b1613571fd43d9fda57e0e84ad1c44,c512fc96cf4506ee7f76fd11bcf4d72ce59f5b91
0006842430b1613571fd43d9fda57e0e84ad1c44,41188897c73f8550df552bd8a534d2fe05f923c3
0006842430b1613571fd43d9fda57e0e84ad1c44,e74aeb20efec0c07142c238192ddc5383aa25035
0006842430b1613571fd43d9fda57e0e84ad1c44,ea21d3f90aa657d1bbcaa6a7aaa8d66945f6132e
0006842430b1613571fd43d9fda57e0e84ad1c44,20dcc975356fd2cb894f348b34d3f60aeaacb6fe
0006842430b1613571fd43d9fda57e0e84ad1c44,b9dcb028a59367ebb26382c888bb801abf35362c
0006842430b1613571fd43d9fda57e0e84ad1c44,6870841afc62fec28b4aead27921a664fffc55d9
0006842430b1613571fd43d9fda57e0e84ad1c44,1b953a3a169a57d3c94e88010d185fd588040aef
0006842430b1613571fd43d9fda57e0e84ad1c44,b59853562d47b18e15b2a906d7b3028342582054
0006842430b1613571fd43d9fda57e0e84ad1c44,7f8d967e5d6a40c55d39c8ba038758dfa851e642
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0006842430b1613571fd43d9fda57e0e84ad1c44,
0008610b1a766783c87cc2df49efd53d4fa16183,385fc9669fef131070bad5841a64818c4a3aaa27
0008610b1a766783c87cc2df49efd53d4fa16183,b1265727126122a25bf6a24aacb88630ded962b2
0008610b1a766783c87cc2df49efd53d4fa16183,e5a54d0deedb9614b8e6385394dcd5b1da86fec4
0008610b1a766783c87cc2df49efd53d4fa16183,a56bd295bec7ee60a671d720d466353af7adf791
0008610b1a766783c87cc2df49efd53d4fa16183,aa677ab38fccf982c28b637fb62756a3dc2160ad
0008610b1a766783c87cc2df49efd53d4fa16183,f887566f3e39cdcadbaf4d41ff5c4b6ce3403177
0008610b1a766783c87cc2df49efd53d4fa16183,9122bcb9d651533b905fcedf2b251d5196b2ba2b
0008610b1a766783c87cc2df49efd53d4fa16183,b8192bf7272233a6cb7a9c649d671a9adfb181fb
0008610b1a766783c87cc2df49efd53d4fa16183,f8d8861481ca98413a612ea9d35e594a24a27f35
0008610b1a766783c87cc2df49efd53d4fa16183,605ef0a89f10caa22fecfba6ff1dcffbc3e182ac
0008610b1a766783c87cc2df49efd53d4fa16183,0f77e6ccdd098c17928736e9514c7da54d78b3f2
0008610b1a766783c87cc2df49efd53d4fa16183,17cf6fd2e47bd12446a3f6e7c64d7c049a8a3896
0008610b1a766783c87cc2df49efd53d4fa16183,47f254041430114af8aca1e6afb5fa6afbac8f00
0008610b1a766783c87cc2df49efd53d4fa16183,3d451ca9e88b41913e8ba667898ba265958b3e19
0008610b1a766783c87cc2df49efd53d4fa16183,3cd9bcf0de063f4522c29b93146cfdb11b97efec
0008610b1a766783c87cc2df49efd53d4fa16183,a18e823002f4f5c1fdc3e2c055a36b535b5067ff
0008610b1a766783c87cc2df49efd53d4fa16183,22d7a58f638b0649e8da35d3f6099a3064add6c8
0008610b1a766783c87cc2df49efd53d4fa16183,dd1e89955099651d31f50ac742dcc82ae1f5e22f
0008610b1a766783c87cc2df49efd53d4fa16183,da1bbcec75f80a52bdf627a480ecb2360e51ee51
0008610b1a766783c87cc2df49efd53d4fa16183,d44c1cfd755b2ce70a6251fdc9b2842cc618b71c
0008610b1a766783c87cc2df49efd53d4fa16183,edea882e8294537c76e16339ce32c2dd96753025
0008610b1a766783c87cc2df49efd53d4fa16183,120f48d8e124a3dd5aa0d1c3436fafe6db917dfd
0008610b1a766783c87cc2df49efd53d4fa16183,bfa988e802a1704747809cf28126fbc1c80bd541
0008610b1a766783c87cc2df49efd53d4fa16183,3960406e1b79aa1636a81dca47bad8fb88e00d32
0008610b1a766783c87cc2df49efd53d4fa16183,d1d028a9ccabea8d3deb4dea1a411a416ece3988
0008610b1a766783c87cc2df49efd53d4fa16183,b58029d62087a1ba894e6efb740fba54b53ccbc3
0008610b1a766783c87cc2df49efd53d4fa16183,9ecc9bcf6db7fdda566f728f038b543fcde5a700
0008610b1a766783c87cc2df49efd53d4fa16183,ec5cab478481a096716ca6356a01cf2caf2494d8
0008610b1a766783c87cc2df49efd53d4fa16183,c1869d21ff81bba156d80b082b2243bd9047bd7d
0008610b1a766783c87cc2df49efd53d4fa16183,9031b4a865d1bd37858b0486d32013d912e16421
0008610b1a766783c87cc2df49efd53d4fa16183,3790128022ee3ad27239110939ca295dbed4406f
0008610b1a766783c87cc2df49efd53d4fa16183,c177ba654583987567377ed9d17a58f26b3580a3
0008610b1a766783c87cc2df49efd53d4fa16183,6fda3691f524103b161ed292d21a2ec0b43f6651
0008610b1a766783c87cc2df49efd53d4fa16183,dc53f49e11fe893b175bef3d3cdced1f470e5056
0008610b1a766783c87cc2df49efd53d4fa16183,e7c4c3c188de37dd0258dfcd13fba0a530ee7ecc
0008610b1a766783c87cc2df49efd53d4fa16183,afc5a69fe55ccc1e5be982f814f5644eaefcc516
0008610b1a766783c87cc2df49efd53d4fa16183,10205b40e0ab7bec617362feb50dbef903efb493
0008610b1a766783c87cc2df49efd53d4fa16183,059abb25a4c4faa058b9358ddd50b40b12495e1e
0008610b1a766783c87cc2df49efd53d4fa16183,20be191b683f63b89650b067138ef5ef15909b1f
0008610b1a766783c87cc2df49efd53d4fa16183,73713699dbd6ac09e151f634e2bcb2c3b4be33be
0008610b1a766783c87cc2df49efd53d4fa16183,c0659befa026ef810b0fce004740547de8acfe9b
0008610b1a766783c87cc2df49efd53d4fa16183,f6617be9793286fafe132b85a85110eb05599f43
0008610b1a766783c87cc2df49efd53d4fa16183,c4eef1103a3453eca5a6b428315dd9366647ab3e
0008610b1a766783c87cc2df49efd53d4fa16183,4aa08433ca33ed237b182b57988454859ab0ac84
0008610b1a766783c87cc2df49efd53d4fa16183,715363be8204210ad76f38d45927fc0e6ee1a410
0008610b1a766783c87cc2df49efd53d4fa16183,f67b7723f2bff4ffd1ccb45eb73c1d277ba703d4
0008610b1a766783c87cc2df49efd53d4fa16183,5f975c0298bc3ed0f1a5ee73c837f079952a36ea
0008610b1a766783c87cc2df49efd53d4fa16183,da30b84925764b550b55c7d00596f8f1b9608fe2
0008610b1a766783c87cc2df49efd53d4fa16183,025149cbd77e07456c5a4cca384c54380f121e22
0008610b1a766783c87cc2df49efd53d4fa16183,2d00da8628a99af75b534a6d98b54329267e6106
0008610b1a766783c87cc2df49efd53d4fa16183,68300052245f0f3aed1a4d65943e436cf1227242
0008610b1a766783c87cc2df49efd53d4fa16183,
0008610b1a766783c87cc2df49efd53d4fa16183,
0008610b1a766783c87cc2df49efd53d4fa16183,
0008610b1a766783c87cc2df49efd53d4fa16183,
0008610b1a766783c87cc2df49efd53d4fa16183,
0008610b1a766783c87cc2df49efd53d4fa16183,
0008610b1a766783c87cc2df49efd53d4fa16183,
