paperId,referenceId
00044a527a0642b08f385cda845331f0fc8cbbfd,763922a2f2a3d806334e2ea36cb9bb789f042a1c
00044a527a0642b08f385cda845331f0fc8cbbfd,0075552c4336abfacda2c15c1ebc3507e3f45200
00044a527a0642b08f385cda845331f0fc8cbbfd,07f8995c09db7ddde04509093d23a801389b9209
00044a527a0642b08f385cda845331f0fc8cbbfd,34a4872aa658ed009e32b6db9141b2fceb40fa3c
00044a527a0642b08f385cda845331f0fc8cbbfd,5cec9011f76e0d664597d1697e6e4fb7099a3e29
00044a527a0642b08f385cda845331f0fc8cbbfd,b4b8286b866a17464a4133c5aa49a3737bdfa2ae
00044a527a0642b08f385cda845331f0fc8cbbfd,70ce4cb6496b3764cfdee638e1a9bf52f2dc55e3
00044a527a0642b08f385cda845331f0fc8cbbfd,a4a6e89c86b3fbfc4b23faa1275be1dc1e47b39f
00044a527a0642b08f385cda845331f0fc8cbbfd,ce7975e300947aeed2c3abcd24515d51fd5988f7
00044a527a0642b08f385cda845331f0fc8cbbfd,d58f65ae164c331c12aa1bef89a303fcc06901f0
00044a527a0642b08f385cda845331f0fc8cbbfd,73b22d85a5c508ce20648df634297e2fa248ac63
00044a527a0642b08f385cda845331f0fc8cbbfd,3cbc87db9911e1c439ca4d75fa47ed1a9c321d56
00044a527a0642b08f385cda845331f0fc8cbbfd,263905525c1a87ad5a31a9040a5a150ae71bce51
00044a527a0642b08f385cda845331f0fc8cbbfd,767600493a7342b2b135801b43428112aea80809
00044a527a0642b08f385cda845331f0fc8cbbfd,565b07ca02c3def780f9869cad096da35ffa48cf
00044a527a0642b08f385cda845331f0fc8cbbfd,6d815d6168e6bcd25a93eec571395399b976d70e
00044a527a0642b08f385cda845331f0fc8cbbfd,40afb41f7fc99d69c53d0f0ecf8280b33e6fa273
00044a527a0642b08f385cda845331f0fc8cbbfd,c8264015d14d9f4b5c0329cade138368a263a6cb
00044a527a0642b08f385cda845331f0fc8cbbfd,942007e174c81ef8d6ea47a99084f0ed0a469681
00044a527a0642b08f385cda845331f0fc8cbbfd,4133aebf8c33a67fde596e99c8dd80553931d799
00044a527a0642b08f385cda845331f0fc8cbbfd,df1c472d5ca319cc98e177c5a6910af35ceb9c55
00044a527a0642b08f385cda845331f0fc8cbbfd,37fe0c6329bf93e74ff726c9c12ccdf28d429c9b
00044a527a0642b08f385cda845331f0fc8cbbfd,39e22f4d6edb782cddac65c9241c5be6a7f84762
00044a527a0642b08f385cda845331f0fc8cbbfd,83d73553d18db3d13c620ae2d9e96e940831cce6
00044a527a0642b08f385cda845331f0fc8cbbfd,c54671ea3d65504d5bc7d976a63d4279bed5e1fe
00044a527a0642b08f385cda845331f0fc8cbbfd,39c67a413973423e9b683d1d3c1e61d460275c31
00044a527a0642b08f385cda845331f0fc8cbbfd,cca92f73d1b4e63b86ccdaf0b01b8f345a2fe93c
00044a527a0642b08f385cda845331f0fc8cbbfd,99e6c944928324074e5ef5a2688f7c8638088cef
00044a527a0642b08f385cda845331f0fc8cbbfd,e26d85e6f2c9764fa71256190c24bc95f5311d11
00044a527a0642b08f385cda845331f0fc8cbbfd,4dd84ff032f238fa5086465bf0968fcc354b3f82
00044a527a0642b08f385cda845331f0fc8cbbfd,e7d3454021d19efffb0ee8220266ead93028eadd
00044a527a0642b08f385cda845331f0fc8cbbfd,ba8848d551e2ae799e34a1305c611003c6750773
00044a527a0642b08f385cda845331f0fc8cbbfd,fcbd799f53d4b56a9ab7b5919e2eeee688318d3f
00044a527a0642b08f385cda845331f0fc8cbbfd,acca54af6ae6392e6b1a55729d880df5988e1076
00044a527a0642b08f385cda845331f0fc8cbbfd,1425d47a73ea8fb811ecdbf630df1bf5637411e2
00044a527a0642b08f385cda845331f0fc8cbbfd,63f33eead765e3fc9708f1584c81b334ea586e65
00044a527a0642b08f385cda845331f0fc8cbbfd,538fbe1e14d2c8f86200bfe2e3c628c554e7519d
00044a527a0642b08f385cda845331f0fc8cbbfd,101f04974d6cec5ba32d635dea3b5245eeb31bf9
00044a527a0642b08f385cda845331f0fc8cbbfd,32ed6e8770f643251aa93b8e457b22773221a666
00044a527a0642b08f385cda845331f0fc8cbbfd,67d2f83dbc1403b6962428d639e9b0fa9f1305c6
00044a527a0642b08f385cda845331f0fc8cbbfd,252e3f96c55228e3560fbbd984256ba02efaa163
00044a527a0642b08f385cda845331f0fc8cbbfd,41164d21125ae860da9ad05fd6a9db0686cc486f
00044a527a0642b08f385cda845331f0fc8cbbfd,b6c47fff5d4cd9b8ea1d0c56159fbd4d98507fab
00044a527a0642b08f385cda845331f0fc8cbbfd,e09f47051780ff99a81d01997b7f950501691545
00044a527a0642b08f385cda845331f0fc8cbbfd,8f0219577d8998792d6b221856dbef5f548d8c59
00044a527a0642b08f385cda845331f0fc8cbbfd,8f661ac45085e77becc994f3a6af3b4c4325d372
00044a527a0642b08f385cda845331f0fc8cbbfd,4078e1fcec90685f5c1baa5e6df2c3b041b6839e
00044a527a0642b08f385cda845331f0fc8cbbfd,f05a79edf331e4b83ec86769b8507d0de362f67e
00044a527a0642b08f385cda845331f0fc8cbbfd,a025ad05916ddf3281a2bca0cdffbaed99a2c9dd
00044a527a0642b08f385cda845331f0fc8cbbfd,f4ca231b52e3be27e9097d9f0e71e15aa39046e1
00044a527a0642b08f385cda845331f0fc8cbbfd,121b5a056d44ba72f5e97f498940375ff2fbdd95
00044a527a0642b08f385cda845331f0fc8cbbfd,15feae063b9911a15d8bbd4ed9b7ffdaf26fa3ff
00044a527a0642b08f385cda845331f0fc8cbbfd,aa3da1998c26f92d1496781f6ddec80e38751aa2
00044a527a0642b08f385cda845331f0fc8cbbfd,5a1594d325fc883340e13ed51b7c6335baf3bc8f
00044a527a0642b08f385cda845331f0fc8cbbfd,7b1499c41ddb849433c09d29f82379827470578c
00044a527a0642b08f385cda845331f0fc8cbbfd,24f611c44d1f16ee5e16add57a5b96a9d39affbd
00044a527a0642b08f385cda845331f0fc8cbbfd,375e8b36cd0957369862b6fdb8e374f4dfa40759
00044a527a0642b08f385cda845331f0fc8cbbfd,e1e01dd54084c125b5afa094822bf6fb7e9e8d14
00044a527a0642b08f385cda845331f0fc8cbbfd,3530775764bd2568df5a837884b165c9b80d0d34
00044a527a0642b08f385cda845331f0fc8cbbfd,923b56bbb6607f528815e1d24d7098a90b99a41a
00044a527a0642b08f385cda845331f0fc8cbbfd,9f965d15beb475ca28b2987d0260edec5f5ef6a1
00044a527a0642b08f385cda845331f0fc8cbbfd,11c2927b0007ead7afb7797673ac17e3dc05023b
00044a527a0642b08f385cda845331f0fc8cbbfd,7a9f8e25870bd8e09f282c18091ec60296e48256
00044a527a0642b08f385cda845331f0fc8cbbfd,ce7499d6862df8269c655220049c3ed20b9b6f5e
00044a527a0642b08f385cda845331f0fc8cbbfd,f030656c4441093852ca0ad0d533b156a7c8a884
00044a527a0642b08f385cda845331f0fc8cbbfd,8a0c9508b2ae96fecb31a13cfe189587e795437d
00044a527a0642b08f385cda845331f0fc8cbbfd,20454384bf92ac879b761f4b1737e42113b98df8
00044a527a0642b08f385cda845331f0fc8cbbfd,5a0e246448f601fc1799924496b9fa8cd638a2f2
00044a527a0642b08f385cda845331f0fc8cbbfd,384fc8a712c2eb45cdaeb2debf044440403a6b30
00044a527a0642b08f385cda845331f0fc8cbbfd,ee6c5109207a666735a8ad3397d7082261499b45
00044a527a0642b08f385cda845331f0fc8cbbfd,1062e8d53dea346952fbec9b78f65424ca6804a5
00044a527a0642b08f385cda845331f0fc8cbbfd,147fd274266b0c5242aabf2e6d1d2669679b10e6
00044a527a0642b08f385cda845331f0fc8cbbfd,9e2b66b52531566c1cb57b8782703fe3d6a15bd8
00044a527a0642b08f385cda845331f0fc8cbbfd,72e644dd57afeed6df0ead92e22429cb37560fb7
00044a527a0642b08f385cda845331f0fc8cbbfd,5a979fa5ae1c006a1279b927a48f1346342953df
00044a527a0642b08f385cda845331f0fc8cbbfd,5e203a48b0f9031f2f89d25d0c9c5d3ebceee70e
00044a527a0642b08f385cda845331f0fc8cbbfd,96d11066529e17829d06ab265a746b7ac6b5acf3
00044a527a0642b08f385cda845331f0fc8cbbfd,7b05ef2b7b50c4bdef93b978fc0ae38229eac670
00044a527a0642b08f385cda845331f0fc8cbbfd,1e1561fe59b5369f1bcb26a9ace48ed2e02459aa
00044a527a0642b08f385cda845331f0fc8cbbfd,714e0f9e9f7427bc7faf64196b441e6f6a18cd8e
00044a527a0642b08f385cda845331f0fc8cbbfd,6cfdfd9220aa9d283d6a4340771b9b8bf95a65a4
00044a527a0642b08f385cda845331f0fc8cbbfd,046dfca0ea346ad771e8bfcf4416a4f67da11d37
00044a527a0642b08f385cda845331f0fc8cbbfd,46b9300c507e50ce45c60e49297c42ed3927b370
00044a527a0642b08f385cda845331f0fc8cbbfd,7010798c137dd757b4af5dea6934899f0a7fc993
00044a527a0642b08f385cda845331f0fc8cbbfd,79f4c35aef2223f729b8618a375fd697b5fbfe56
00044a527a0642b08f385cda845331f0fc8cbbfd,bd34195b14c0c1a94ead76b30d29a3be0721bf79
00044a527a0642b08f385cda845331f0fc8cbbfd,703310bf3e4a26f21e8e711c8ddcc83cfaeb1c1b
00044a527a0642b08f385cda845331f0fc8cbbfd,491142182f8945fdac519a60a40b5b2401c3182a
00044a527a0642b08f385cda845331f0fc8cbbfd,9ac527511169aad759339063c6ec0e546b90e2d5
00044a527a0642b08f385cda845331f0fc8cbbfd,4845e1cb3c13c4156d922d7d4df61a65fe067b8d
00044a527a0642b08f385cda845331f0fc8cbbfd,5ec713582a4135cdff4a3d4fba77b271f1859474
00044a527a0642b08f385cda845331f0fc8cbbfd,35d4b8f6d4265427575891f0e7f6dbf9e52cc07b
00044a527a0642b08f385cda845331f0fc8cbbfd,d79fa64e578ff8e28b06d579766bd7186c7c7620
00044a527a0642b08f385cda845331f0fc8cbbfd,df9486c023af7f8f57dacd20b76fe4f811be9e6e
00044a527a0642b08f385cda845331f0fc8cbbfd,0bcb046221461b24e6d9235ff7e6361882f32830
00044a527a0642b08f385cda845331f0fc8cbbfd,202712964ab87fe272b3477ca19d995da3c7077d
00044a527a0642b08f385cda845331f0fc8cbbfd,7ddc5e6e9fd37353bdb78e729dabd938c1408ffc
00044a527a0642b08f385cda845331f0fc8cbbfd,c4ae5d824b90544f8093191f51bb5be006747a1a
00044a527a0642b08f385cda845331f0fc8cbbfd,6970eb6404999796d7874f0eff8fb5eaa5669094
00044a527a0642b08f385cda845331f0fc8cbbfd,0bbb17245edf92d08ff283e2acaec82df509ed74
00044a527a0642b08f385cda845331f0fc8cbbfd,9aaeb13c72ded881a87b361da29744db1858122e
00044a527a0642b08f385cda845331f0fc8cbbfd,0c90e82452d2a70c30b297f968b0f28d6430e7b4
00044a527a0642b08f385cda845331f0fc8cbbfd,f4b39ceee93d3eea9b4924e9ce7a2fb660020d20
00044a527a0642b08f385cda845331f0fc8cbbfd,9693db3a722730ea627ac81f0e3ae4e6056cdc23
00044a527a0642b08f385cda845331f0fc8cbbfd,5008cc5dc59b99f3ea41cee1497a0b20b4f8a1b8
00044a527a0642b08f385cda845331f0fc8cbbfd,d9c684184c82e54842ef2b53b0079d59e57b8474
00044a527a0642b08f385cda845331f0fc8cbbfd,55e1044e5060c68a3f119e27e81de9400bb0afb6
00044a527a0642b08f385cda845331f0fc8cbbfd,72c579e99905f3b68ed60bdfd9957d8fac65aa63
00044a527a0642b08f385cda845331f0fc8cbbfd,0448555ffe8b998ac1fc4afff29ceca2c7ede7af
00044a527a0642b08f385cda845331f0fc8cbbfd,d46d5e90bdf8f5294b3b4baec401bf81f75fcf69
00044a527a0642b08f385cda845331f0fc8cbbfd,1a620e05f545f9e729e4e30adb035452af40e0dc
00044a527a0642b08f385cda845331f0fc8cbbfd,f0c51bc0f5d0719d373765eb23441156675fa1ef
00044a527a0642b08f385cda845331f0fc8cbbfd,6e739fcef6748cf003244cae60f0ad247489460c
00044a527a0642b08f385cda845331f0fc8cbbfd,40fb2468c3a77c68fe703a6e614f4ad25bd4e3dd
00044a527a0642b08f385cda845331f0fc8cbbfd,fdeeec65ac17dd05ec127d1385215daa960e6877
00044a527a0642b08f385cda845331f0fc8cbbfd,b405cd7d3c7e9406c0bc0b8b9ccaca787a3c81a8
00044a527a0642b08f385cda845331f0fc8cbbfd,7b18b5842b6dfa72e3f20aba7db04178fb2f50b6
00044a527a0642b08f385cda845331f0fc8cbbfd,f7a2ae1fa668ac03f3da185775a8fa153f91f3ca
00044a527a0642b08f385cda845331f0fc8cbbfd,5e8ffa91be576dde57112b94e9e4f4e06953b958
00044a527a0642b08f385cda845331f0fc8cbbfd,3eea937fb68777f48273cdb44bceec03da3c1aef
00044a527a0642b08f385cda845331f0fc8cbbfd,928cd808aba140ec298508df87c5579811ff2f41
00044a527a0642b08f385cda845331f0fc8cbbfd,8d2a8bd7d9f9e2cc8a55bd39fc2fe1ff5894c74c
00044a527a0642b08f385cda845331f0fc8cbbfd,beb4d0d71dfbe925e4bacac81e6eaf7c711dac1c
00044a527a0642b08f385cda845331f0fc8cbbfd,ff5baaf3972ab3bf653a80a2d23c79f1d5f0e388
00044a527a0642b08f385cda845331f0fc8cbbfd,c7f7e3bfd327ff07d79300d4371fabab0f6be376
00044a527a0642b08f385cda845331f0fc8cbbfd,d42d1ee229998425fdf86aa794735b1e26132815
