paperId,referenceId
00055dc40680eb0c742eb14ef3f4d384142b5db2,1afb989637acd2a5e47ad5bc219cabba75f2648c
00055dc40680eb0c742eb14ef3f4d384142b5db2,68778f7f459c4d38134e2905877fb5679120af7e
00055dc40680eb0c742eb14ef3f4d384142b5db2,399bc024b7e81a0880913465b30743bebe17a44a
00055dc40680eb0c742eb14ef3f4d384142b5db2,f78dfa57bc77292d1397a5a48df01e41bd1fd6ee
00055dc40680eb0c742eb14ef3f4d384142b5db2,39691fcfd2265c5d5ec7360a0f4dc5755d060723
00055dc40680eb0c742eb14ef3f4d384142b5db2,5f581e8bfabab3d02316d40cf2ef8b2d9feac75a
00055dc40680eb0c742eb14ef3f4d384142b5db2,348e7efac921e56a60556e46b489364036fcdb83
00055dc40680eb0c742eb14ef3f4d384142b5db2,3c55cf92027e624e79e65a819eef5dfe01902cf7
00055dc40680eb0c742eb14ef3f4d384142b5db2,075fb270e8141464f55fa516e5e9c8bfc1870c8a
00055dc40680eb0c742eb14ef3f4d384142b5db2,75cf24ca6fbb166e55634cfd3c1d833c52f2d5b0
00055dc40680eb0c742eb14ef3f4d384142b5db2,77d931878f0e02089dae8f763ff919f55793838d
00055dc40680eb0c742eb14ef3f4d384142b5db2,3e019c7ffd2ff0b7e6921d305de743816b4f1c73
00055dc40680eb0c742eb14ef3f4d384142b5db2,5aaf91fa5e432ddcd47f4c12bb773176b321882f
00055dc40680eb0c742eb14ef3f4d384142b5db2,c6ee2622a652381da3c07793254521c5a9e0aaf0
00055dc40680eb0c742eb14ef3f4d384142b5db2,c773e6d7ce55184c68ef3930f4bbc97c8638fd65
00055dc40680eb0c742eb14ef3f4d384142b5db2,097414e11bf11ba48560f6805aa5a99205d1165c
00055dc40680eb0c742eb14ef3f4d384142b5db2,10e0a7d02294d6686b5de6a53fbf4eedae4d9df2
00055dc40680eb0c742eb14ef3f4d384142b5db2,e312ed4a7cdc775b190534ad5255c3459797c41b
00055dc40680eb0c742eb14ef3f4d384142b5db2,acd6a9969ad2d0a3bc611db10f7071d4a1a2f2c7
00055dc40680eb0c742eb14ef3f4d384142b5db2,5d9f69dddbc89fe353eca7ecfea9560168b746ea
00055dc40680eb0c742eb14ef3f4d384142b5db2,bf9dd7730df495078bc72956a3132fa92223a68a
00055dc40680eb0c742eb14ef3f4d384142b5db2,53c79ff64b3865967cee7c6f675c37d43287f4fb
00055dc40680eb0c742eb14ef3f4d384142b5db2,4e090a7b7790d2dde14109a0eecff40971c0dcc6
00055dc40680eb0c742eb14ef3f4d384142b5db2,66a16c5ab312fd18376347fcc735b285a235ae40
00055dc40680eb0c742eb14ef3f4d384142b5db2,b26a875be238ce72abe8f681d4a692e2bcf2afa4
00055dc40680eb0c742eb14ef3f4d384142b5db2,d48583bfe64aed489f8f46bc773c78be81563c60
00055dc40680eb0c742eb14ef3f4d384142b5db2,2b63e8147dcd1d5c2c8719fd259872bbd5b24ea4
00055dc40680eb0c742eb14ef3f4d384142b5db2,0c903fac1c4ab8fbc54c8b1ffbd15fbeb6e8a930
00055dc40680eb0c742eb14ef3f4d384142b5db2,6935a124d9869e02180fa6f5aae96b3a4fb134a7
