paperId,referenceId
00016c13b9293df088f11c960cbcbb078d036f68,95cea51b4eedd944b48d4cabfe2fb08292369cb5
00016c13b9293df088f11c960cbcbb078d036f68,8dac7b0eb214c1b5859e7859242d164d357b9a17
00016c13b9293df088f11c960cbcbb078d036f68,fb3db7f8ed0f36c34da02cc4915006d1950a107d
00016c13b9293df088f11c960cbcbb078d036f68,afc0cf9d2702a6834e4b807f04d33c754b4f21cb
00016c13b9293df088f11c960cbcbb078d036f68,c47088cc8a1081e3e5539ef8bf9bbc3a0ff8da37
00016c13b9293df088f11c960cbcbb078d036f68,d2047cf38b554a8632fc23f769663d6aa6a20f41
00016c13b9293df088f11c960cbcbb078d036f68,b7c42368619cb4000d7d2995d6ac02b70cee913f
00016c13b9293df088f11c960cbcbb078d036f68,f86c1412b9621528eea2171aee10073fa13ac165
00016c13b9293df088f11c960cbcbb078d036f68,22c4d56ea99e93682975a310ee7fdcaa57f9d638
00016c13b9293df088f11c960cbcbb078d036f68,bd5f91501268f67f27bd1d91dc757aec9fc5c130
00016c13b9293df088f11c960cbcbb078d036f68,0da049a1ca715fde20568cb27e856161f5ee9204
00016c13b9293df088f11c960cbcbb078d036f68,76b71200669396068011ff3adf0b4245eea3bbec
00016c13b9293df088f11c960cbcbb078d036f68,24fad3d46cf1f1abd7e426d32158d0280f3a0b2f
00016c13b9293df088f11c960cbcbb078d036f68,1fd7a8f91828428ffaebc57df27eafb72c1d44b0
00016c13b9293df088f11c960cbcbb078d036f68,1dcc5a49a3f70d4eb5a17d4d464be96fd6cf47b5
00016c13b9293df088f11c960cbcbb078d036f68,804a84aad8cce9a874ade52bee19644a80479053
00016c13b9293df088f11c960cbcbb078d036f68,73749e250982985e03996e7b830529b2f29720b6
00016c13b9293df088f11c960cbcbb078d036f68,f409dae35561f63a3127e8fbeebebc062f5d2904
00016c13b9293df088f11c960cbcbb078d036f68,9dfeecd20e1ad50bf02891995b32b80f67d0b052
00016c13b9293df088f11c960cbcbb078d036f68,7b45e3a78b73bcbea3ab55e058b9c918e21e2c01
00016c13b9293df088f11c960cbcbb078d036f68,5b5a3657c6b5537bea0776d812ae09cf881b4787
00016c13b9293df088f11c960cbcbb078d036f68,7613a9688fa7090a17537b3b8cfa15be9b288021
00016c13b9293df088f11c960cbcbb078d036f68,56295949554d9fdc1cd940cf7017f970cec8303a
00016c13b9293df088f11c960cbcbb078d036f68,79ee290eeee3452c3e8dd9fada884cd6fdce81c9
00016c13b9293df088f11c960cbcbb078d036f68,0ffbd2f60a2460fa204505f49498dce2b9c2129c
00016c13b9293df088f11c960cbcbb078d036f68,6d98d22d06e3aec468654472477d3feb478c142c
00016c13b9293df088f11c960cbcbb078d036f68,406d53d25ae33a5d6de39ea69efffed77aeeee3b
00016c13b9293df088f11c960cbcbb078d036f68,10fd30338694384fccec29d2fdd1a7ee18cc462d
00016c13b9293df088f11c960cbcbb078d036f68,9aeae63633e56ac8d6261ebaad94527aa3bba363
00016c13b9293df088f11c960cbcbb078d036f68,73952cf5bd74d5b804547097512d81577ffc5995
00016c13b9293df088f11c960cbcbb078d036f68,716389cbe8ff2d67f93914bf2314d6b61e76ad06
00016c13b9293df088f11c960cbcbb078d036f68,c61386bc7c749e90a5dd6337b4de357a6c1f0fa2
00016c13b9293df088f11c960cbcbb078d036f68,809fb71577aae1349581dfbf679e8946fbd79641
00016c13b9293df088f11c960cbcbb078d036f68,405e06af40a8f797238fb16fb8d64277421a99d9
00016c13b9293df088f11c960cbcbb078d036f68,e12c2ccf098b58ecb6cff56835258f179ce7bd1a
00016c13b9293df088f11c960cbcbb078d036f68,86952196eb0a0123b8d7a380bd80a4c5c95e9154
00016c13b9293df088f11c960cbcbb078d036f68,91e9935ffb5aa500d29dca00c1a22aa999af11ed
00077831d38638a36d87df42adf523ad1746b572,f5fb89d91bb620981c63fd330776a544e6f42fa1
00077831d38638a36d87df42adf523ad1746b572,3f6d0c08e4dc59ba05acef8a1d9f5f42d579466e
00077831d38638a36d87df42adf523ad1746b572,5f066575796484948c013691069832ad60a9ec5f
00077831d38638a36d87df42adf523ad1746b572,f9fc664a267ac97717f3226bfc8b6b71a8279042
00077831d38638a36d87df42adf523ad1746b572,b3772e98d846ceda92dc20b147611ceb60ff85f1
00077831d38638a36d87df42adf523ad1746b572,268fcef3446e545fc85c5f62ac984eb87a104f2b
00077831d38638a36d87df42adf523ad1746b572,fb7c43697b67842f835a2899b822c1dfea7480d4
00077831d38638a36d87df42adf523ad1746b572,b5eb36d05f20dc9da628ce77637796955fd0fa50
00077831d38638a36d87df42adf523ad1746b572,131b0ba6948b03a77fe8741df3e69462faa36386
00077831d38638a36d87df42adf523ad1746b572,f16677cc4cc3a8265000c11c2e3698c101e65ae9
00077831d38638a36d87df42adf523ad1746b572,00909a07128b85161863451b86dc6d12df6ef4dd
00077831d38638a36d87df42adf523ad1746b572,668889f8fc3a9f66c10d0b312102330f5963186e
00077831d38638a36d87df42adf523ad1746b572,cbc37e84dd996021310b05b3125239544007fb75
00077831d38638a36d87df42adf523ad1746b572,63ea5e601e2dfd93ac88d882e59fe75b279228c3
00077831d38638a36d87df42adf523ad1746b572,f514c4a5f4bab6918e23d4e948c1d461341f158e
00077831d38638a36d87df42adf523ad1746b572,e114bfa63a26e50d72eec2aafeaaf7c772b64790
00077831d38638a36d87df42adf523ad1746b572,b2e7aa39e20dd6f32df3818f9bca99da614a744d
00077831d38638a36d87df42adf523ad1746b572,6d6870afa1d4ba808f5b7e87e4c3e5fce5eed9cb
00077831d38638a36d87df42adf523ad1746b572,ecf96f658b9b103c8b082c7ad07f917e00646273
00077831d38638a36d87df42adf523ad1746b572,cb0f8c9f9ea95db293d458c375cd97e29d681a5d
00077831d38638a36d87df42adf523ad1746b572,18cce481165a6b20a2219bb3ffd5de7a66192103
00077831d38638a36d87df42adf523ad1746b572,152d76453204ea20c03feb0b03f707f7ce18de9a
00077831d38638a36d87df42adf523ad1746b572,fd33d7868f469c0aa6af7350f4dfcc2ca151e31a
00077831d38638a36d87df42adf523ad1746b572,063c90cb37f2e06d6d18f24646c259e8d6418b6d
00077831d38638a36d87df42adf523ad1746b572,b7ff8140e8edce511fea277e6f286604ae33093a
00077831d38638a36d87df42adf523ad1746b572,48a367b6735bacdb47c578cce32b938473f331c8
00077831d38638a36d87df42adf523ad1746b572,98ae1f52cd96a4ff53ee9d766992712b4fd7e154
00077831d38638a36d87df42adf523ad1746b572,34348268c512f6af32ab9983b4040b5a6940b5a8
00077831d38638a36d87df42adf523ad1746b572,50ad7fb88642cebf227e0a6a1d1f9387baa2fac1
00077831d38638a36d87df42adf523ad1746b572,b0d611a359a16f8f41990a2b9b9c1ea90c4b396a
00077831d38638a36d87df42adf523ad1746b572,b489c1af4473c94d1308dd59c6eadddc5632c4a5
00077831d38638a36d87df42adf523ad1746b572,495f4a1ffe447564c5aa90bc70312490ae398e83
00077831d38638a36d87df42adf523ad1746b572,2807c82106c6e5f6b8e0d6a9df6aa2d59078c1d7
00077831d38638a36d87df42adf523ad1746b572,849fb76062fafeb590b309ac39d9ff84ceda0022
00077831d38638a36d87df42adf523ad1746b572,06584c144d824bd64398d89665960ea417f674e7
00077831d38638a36d87df42adf523ad1746b572,0a5c4da2eee0a753e5782bc88e7dae7877b6a9de
00077831d38638a36d87df42adf523ad1746b572,d5c5a3bfe2c6c9d3fb61a87827b04cce8cbd5d17
00077831d38638a36d87df42adf523ad1746b572,5445d2999223edc295190dbff723bb91e969d5af
00077831d38638a36d87df42adf523ad1746b572,49a3039812d6c182b7c9c20dba6e46280b2447df
00077831d38638a36d87df42adf523ad1746b572,51e3c2cefe978024a52eac17c6edb37fbfab5773
00077831d38638a36d87df42adf523ad1746b572,578bcf740c3af61b5490e8a9f4c14121cb7ad4ed
00077831d38638a36d87df42adf523ad1746b572,6f48784cb3de9709504ac191a0d44429aa92ee53
00077831d38638a36d87df42adf523ad1746b572,c952705f66f671f057a2d5ad1b5b81d9accfe635
00077831d38638a36d87df42adf523ad1746b572,19fc41ade8c82d61ee58b19b92520199bc0197c9
00077831d38638a36d87df42adf523ad1746b572,80d6af052a9e0a8c2c6a970e58c0fdd6fda5fbe1
00077831d38638a36d87df42adf523ad1746b572,0a60a92f936794b612bc4a499ba43ead76bdc970
00077831d38638a36d87df42adf523ad1746b572,a242058ea53420ea69e458f7a2d43163a91d9874
00077831d38638a36d87df42adf523ad1746b572,dc7e5934abc04cdcad8628b4cdb6cbc65722fd80
00077831d38638a36d87df42adf523ad1746b572,1246bbc87ebe4fdf798f73d743b0e094069e0163
00077831d38638a36d87df42adf523ad1746b572,286ec6c39a6e6af9e5c87d61a8a1a85ed3e12cc5
00077831d38638a36d87df42adf523ad1746b572,ce01881b27e50af6a70968797540ca6c9a2133bd
00077831d38638a36d87df42adf523ad1746b572,def98bead52f80f784c31e18a5bfb6d8733f1433
00077831d38638a36d87df42adf523ad1746b572,e06477749b735de4ea9e9ab34a01cbdb32e13639
00077831d38638a36d87df42adf523ad1746b572,6901539d4d9309549f260722e1e36c7f5eda124e
00077831d38638a36d87df42adf523ad1746b572,ac67233ebc505de37f478c85591099c6d76f7b1a
00077831d38638a36d87df42adf523ad1746b572,fd6fee6f9e222c6e78518b2b69c6d7b9e78ce863
00077831d38638a36d87df42adf523ad1746b572,f15aed539125a5544702b9444f780bf27804cf93
00077831d38638a36d87df42adf523ad1746b572,e21c5bc13fed7a53978c50dda97a30f050ffb339
00077831d38638a36d87df42adf523ad1746b572,5eaa255d68d169c3d924a0b912c09bc0a848b217
00077831d38638a36d87df42adf523ad1746b572,0932e7b366cdce8ae305c1bbad70f4c85c2aa375
00077831d38638a36d87df42adf523ad1746b572,201e342a6831886045545e4a5dbcbd3faccac1e1
00077831d38638a36d87df42adf523ad1746b572,c904c4f1a87c9b05b43204360255fc646a159fc2
00077831d38638a36d87df42adf523ad1746b572,9a7fa2a51fb4d89fb1711e357f53ba8269b16789
00077831d38638a36d87df42adf523ad1746b572,02815376b8108ae51d20a6a70514ec3a93cdf139
00077831d38638a36d87df42adf523ad1746b572,1faaaf0fce888267637f97d355d3553782fbd302
